,REF_INTERNAL,REF_TENDER,LOT_NUMBER,SUBLOT_NUMBER,PRODUCT,LOT_DESCRIPTION,LOT_DESCRIPTION_ORIGINAL,PRODUCT_REF_REQUESTED/SUPPLIER,TOTAL_QTY,YEARLY_QTY,UOM,TENDER_LOT_PRICE,TENDER_UNIT_PRICE,TENDER_CURRENCY,LOT_PRICE,WINNING_UNIT_PRICE,WINNING_PRICE_USD,WINNER,DQ_REASON
178,0035,89650-2019,16,1.0,respiratory-ventilation tube,Connecting tube between intubation tube and respiratory circuit with knee connector. Lightweight  highly flexible / elastic latex-free material  corrugated  length adjustable  non-stick  factory-clean  contour-end connector 22F  knee connector (90-degree shoulder) with patient side 22M / 15F. Dead space 25 ml  minimum 140 mm length.,"Intubatsioonitoru ja hingamiskontuuri vaheline ühendustoru  põlvkonnektoriga.        Kergekaalulisest hästi painduvast/elastsest lateksivabast materjalist  gofreeritud  pikkus reguleeritav  mitteniverduv  tehaspuhas  kontuuripoolses otsas konnektor 22F  põlvkonnektor (90 kraadise nurga all olev õlg)  mille patsiendipoolne ühendus 22M/15F. Surnud ruum 25 ml  pikkus minimaalselt 140 mm.
",,400.0,133,,,,,,,,,
179,0035,89650-2019,16,2.0,respiratory-ventilation tube,Connecting tube between intubation tube and respiratory contour  straight. Lightweight  highly flexible / elastic latex-free material  corrugated  adjustable length  non-drooping  factory clean  end connectors 22F and 22M / 15F  dead space 25 ml  minimum 140 mm length.,Intubatsioonitoru ja hingamiskontuuri vaheline ühendustoru  sirge.        Kergekaalulisest hästi painduvast/elastsest lateksivabast materjalist  gofreeritud  pikkus reguleeritav  mitteniverduv  tehaspuhas  otstes konnektorid 22F ja 22M/15F  surnud ruum 25 ml  pikkus minimaalselt 140 mm.,,3500.0,1167,,,,,,,,,
180,0035,89650-2019,16,3.0,respiratory-accessories,Knee Connector Between Intubation Tube and Respiratory Contour  with Open Port. Knee connector (90-degree shoulder) with rotating connections and gate-opening port (bronchoscopy for conducting a controlled patient patient). At the contour end  connection 15M  patient connection 22M / 15F. Dead space 12 ml.,Intubatsioonitoru ja hingamiskontuuri vaheline põlvkonnektor  avatava pordiga.        Põlvkonnektor (90 kraadise nurga all olev õlg) pöörlevate ühendustega ning tihendiga avatava pordiga (bronhoskoopia uuringu tegemiseks juhitaval hingamisel patsiendile). Kontuuripoolses otsas ühendus 15M  patsiendipoolne ühendus 22M/15F. Surnud ruum 12 ml.,,100.0,33,,,,,,,,,
181,0035,89650-2019,2,,tubing-oxygen supply,Oxygen hose. Hose length of at least 180 cm Oxygen hose is designed for single use  transition at both ends of the hose for connection from one side to the mask / ratchet and on the other hand to oxygen irrigation bottle / oxygen balloon  connection nozzles with inner diameter of 4.8 - 6.0 mm  non-ductile hose  latex-free  factory clean  packed individually.,"Hapnikuvoolik. Vooliku pikkus vähemalt 180 cm                Hapnikuvoolik on mõeldud ühekordseks kasutamiseks  vooliku mõlemas otsas üleminek ühendamiseks ühelt poolt mask/ambukott ja teiselt poolt hapnikuniisutuspudel/ hapnikuballoon omavahel  ühendusotsikud  mille siseläbimõõt on 4 8 – 6 0 mm  voolik mitteniverduv  lateksivaba  tehaspuhas  ühekaupa pakitud.
",,1200.0,400,,,,,,,,,
182,0035,89650-2019,1,1.0,respiratory-nasal cannula,"Oxygen Ninosan  Adult. Hose length at least 180 cm
Oxygen nasal cannula is intended for single use  nasal cannula. ""Mustache"" nose tips must be curved  nose tips soft  nose tips attached to small balancing / supporting soft surface  hose non-damping  connecting nipple with irrigation bottle with inner diameter 4.8 - 6.0 mm  jaw  throat fixator adjustable  cannula must be flavor-free  latex-free  factory-cleaned  individually packed.",Hapniku ninakanüül on mõeldud ühekordseks kasutuseks  ninakanüüli nn. „vuntsid“ ninaotsikud peavad olema kõverad  ninaotsikud pehmed  ninaotsikud kinnitatud väiksele tasakaalustavale/toetavale pehmele pinnale  voolik mitteniverduv  niisutuspudeliga ühendamiseks ühendusotsik  mille sisemine läbimõõt on 4 8 – 6 0 mm  lõua-  kurgualuse fiksaator reguleeritav  kanüül peab olema lõhna- ja maitsevaba  lateksivaba  tehaspuhas  ühekaupa pakitud.,,13000.0,4333,,,,,,,,,
183,0035,89650-2019,1,2.0,respiratory-nasal cannula,"Oxygen Ninosan  Adult. Hose length at least 500cm
Oxygen nasal cannula is intended for single use  nasal cannula. ""Mustache"" nose tips must be curved  nose tips soft  nose tips attached to small balancing / supporting soft surface  hose non-damping  connecting nipple with irrigation bottle with inner diameter 4.8 - 6.0 mm  jaw  throat fixator adjustable  cannula must be flavor-free  latex-free  factory-cleaned  individually packed.",Hapniku ninakanüül on mõeldud ühekordseks kasutuseks  ninakanüüli nn. „vuntsid“ ninaotsikud peavad olema kõverad  ninaotsikud pehmed  ninaotsikud kinnitatud väiksele tasakaalustavale/toetavale pehmele pinnale  voolik mitteniverduv  niisutuspudeliga ühendamiseks ühendusotsik  mille sisemine läbimõõt on 4 8 – 6 0 mm  lõua-  kurgualuse fiksaator reguleeritav  kanüül peab olema lõhna- ja maitsevaba  lateksivaba  tehaspuhas  ühekaupa pakitud.,,150.0,50,,,,,,,,,
184,0035,89650-2019,1,3.0,respiratory-nasal cannula,"Oxygen Ninnyl  Children. Hose length at least 180 cm
Oxygen nasal cannula is intended for single use  nasal cannula. ""Mustache"" nose tips must be curved  nose tips soft  nose tips attached to small balancing / supporting soft surface  hose non-damping  connecting nipple with irrigation bottle with inner diameter 4.8 - 6.0 mm  jaw  throat fixator adjustable  cannula must be flavor-free  latex-free  factory-cleaned  individually packed.",Hapniku ninakanüül on mõeldud ühekordseks kasutuseks  ninakanüüli nn. „vuntsid“ ninaotsikud peavad olema kõverad  ninaotsikud pehmed  ninaotsikud kinnitatud väiksele tasakaalustavale/toetavale pehmele pinnale  voolik mitteniverduv  niisutuspudeliga ühendamiseks ühendusotsik  mille sisemine läbimõõt on 4 8 – 6 0 mm  lõua-  kurgualuse fiksaator reguleeritav  kanüül peab olema lõhna- ja maitsevaba  lateksivaba  tehaspuhas  ühekaupa pakitud.,,50.0,17,,,,,,,,,
185,0036,TS 2018/5,1,1.0,set-universal,"1 Standard Universal Set Sterile 1.1 Meijo Tool Table Cover 79x145 Set. 2200
2.2 self-sharpening towels 90x75cm-4 layers
3..4 towels 19x25cm
4.1 Oper. strip 9x49cm
5. 1 self-adhesive sheet 175x175cm-4 layers
1. 1 self-adhesive sheet 150x240cm-4 layers
7th tool table cover 150x190cm-1pcs
8.Polyethylene packaging industrially packed. Not less than 3 self-adhesive kit identification labels. Labeling in Latvian. CE marked.
9. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Pack (Item 8)","1        Standarta universālais komplekts sterils        1.1 Meijo instrumentu galda pārklājs 79x145                kompl.        2200
                2.2 pašlīpošie dvieļi 90x75cm-4 kārtas                         
                3..4  dvieļi 19x25cm                         
                4.1 Oper. līplenta 9x49cm                        
                5. 1 pašlīpošais palags 175x175cm-4 kārtas                        
                6. 1 pašlīpošais palags 150x240cm-4 kārtas                        
                7.instrumentu galda pārklājs 150x190cm-1gab                        
                8.Polietilēna  iepakojums rūpnieciski pakots. Ne mazāk kā 3 pašlīpošas komplekta identifikācijas uzlīmes. Marķējums latviešu valodā. CE marķēts.                        
                9. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums (8.punkts)                ",,2200.0,733,,,,EUR,46365.43,,0.0,Molnlycke,
186,0036,TS 2018/5,1,2.0,set-hip surgery,"2 Set for hip operations sterile 1.1Meio instrument table cover- fortified 79x145-1gab
2. 4 Towels 19x25-4gab
3. 2 self-sharpening towels 75x90cm- 4 layers
4. 1 Tool table cover 150x190 cm
5.1 Sock cover32x120cm  impervious to liquids
6. 3 operating lenses 9x49cm
7. 1 split sheet 200x260cm with a slice of 20x120cm- 4 layers
8. 1 self-sharpening operation sheet 175x240cm- 4 rounds
9 .. 1 cover with adhesive edge175x175
10. Polyethylene packaging industrially packed. Not less than 3 self-adhesive kit identification labels. Labeling in Latvian. CE marked.
11. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging Item 10)","2        Komplekts gūžas operācijām sterils        1.1Meijo instrumentu galda pārklājs- stiprināts 79x145-1gab
                2. 4 Dvieļi 19x25-4gab
                3. 2 pašlīpošie dvieļi 75x90cm- 4 kārtas
                4. 1 Instrumentu galda pārklājs 150x190 cm
                5.1 Zeķveida pārklājs32x120cm  šķidrumu necaurlaidīgs
                6. 3 operāciju  līplentas 9x49cm 
                7.  1  šķeltais palags 200x260cm ar šķēlumu 20x120cm- 4 kārtas
                8. 1 pašlīpošs operāciju  palags 175x240cm- 4 kārtas
                9.. 1 pārklājs ar līpošu malu175x175
                10. Polietilēna  iepakojums rūpnieciski pakots. Ne mazāk kā 3 pašlīpošas komplekta identifikācijas uzlīmes. Marķējums latviešu valodā. CE marķēts.
                11.Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums 10.punkts)
",,150.0,50,,,,EUR,46365.43,,0.0,Molnlycke,
187,0036,TS 2018/5,1,3.0,set-limb surgery,"3 Gel for limb surgery  sterile 1. 1 Meijo instrument table cover 3-4 folded 79x145  absorb. 65x85cm
2. Cover-towel with self-grinding edge 75x75cm-4 layers
3. 4 towels 18x25cm
4. 2 operation lenses 9x49cm
5. 2-tool table covers 3-4 layers  150x190cm
6. 1 cover with flexible rubber 7cm hole 230x315cm- 4 layers
7. Polyethylene packaging industrially packed. Not less than 3 self-adhesive kit identification labels. Labeling in Latvian. CE marked.
8.Tree Triple Pack - Transport Box  Kit Box  Polyethylene Packing Item 7)","3        Komlekts ekstremitāšu operācijām  sterils                           1. 1 Meijo instrumentu galda pārklājs 3-4 kārtasstiprināts 79x145 absorb. 65x85cm
                2. Pārklājs-dvielis ar pašlīpošu malu 75x75cm- 4 kārtas
                3. 4 dvieļi 18x25cm
                4. 2 operāciju līplentas 9x49cm
                5. 2 instrumentu galda pārklāji 3-4 kārtas  150x190cm
                6. 1  pārklājs ar elastīgas gumijas 7cm atveri 230x315cm- 4 kārtas
                7. Polietilēna  iepakojums rūpnieciski pakots. Ne mazāk kā 3 pašlīpošas komplekta identifikācijas uzlīmes. Marķējums latviešu valodā. CE marķēts.
                8.Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums 7.punkts)",,350.0,117,,,,EUR,46365.43,,0.0,Molnlycke,
188,0036,TS 2018/5,1,4.0,set-craniotomy,"1. 1 Mayo Table Cover 79x145cm  absorb. 65x85cm
2. 2 hand towels 18x25cm
3. 1 cr. strip 9x49cm
4 Craniotomy Kit 4. 4 towels with self-grinding edge 50x50cm- 4 layers
5. 1 craniotomy cover 230x290cm  incision field 30x20cm with liquid collection pocket
6. 1 table top 150x190cm  absorb. 75x190cm
7. Polyethylene packaging industrially packed. Not less than 3 self-adhesive kit identification labels. Labeling in Latvian. CE marked.
8.Tree Triple Pack - Transport Box  Kit Box  Polyethylene Packing Item 7)","1. 1 Majo galda pārklājs 79x145cm absorb. 65x85cm
                2. 2 roku dvieļi 18x25cm
                3. 1 op. līplenta 9x49cm
4        Kraniotomijas komplekts        4. 4 dvieļi ar pašlīpošu malu 50x50cm- 4 kārtas
                5. 1 kraniotomijas pārklājs 230x290cm incīzijas lauks 30x20cm ar šķidruma savākšanas kabatu
                6. 1 galda pārklājs 150x190cm absorb. 75x190cm
                7. Polietilēna  iepakojums rūpnieciski pakots. Ne mazāk kā 3 pašlīpošas komplekta identifikācijas uzlīmes. Marķējums latviešu valodā. CE marķēts.
                8.Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums 7.punkts)
",,10.0,3,,,,EUR,46365.43,,0.0,Molnlycke,
189,0036,TS 2018/5,1,8.0,drape-equipment-fluoroscopy,8 Hooded cover for sterile  polyethylene vacuum packing. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging. 150cm,8        Cepurveida pārklājs aparātiem        sterils  polietilēna vakuuma iepakojums. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums.         150cm ,,144.0,48,,,,EUR,46365.43,,0.0,Molnlycke,
190,0036,TS 2018/5,1,10.0,bag-instrument,10 Pump and Dialysis bag sterile  self-adhesive  two pockets. Polyethylene packaging. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging. 40x35cm,10        Sūkņa un Diatermijas soma        sterila  pašlīpošs  divas kabatas. Polietilēna iepakojums. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums.         40x35cm,,120.0,40,,,,EUR,46365.43,,0.0,Molnlycke,
191,0036,TS 2018/5,1,13.0,drape-equipment-table cover,13 Tool table cover sterile sterile  3 layers. Polyethylene packaging. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging. 75x90cm,Instrumentu galda pārklājs sterils        sterils 3 kārtas. Polietilēna iepakojums. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums.         75x90cm,,5000.0,1667,,,,EUR,46365.43,,0.0,Molnlycke,
192,0036,TS 2018/5,1,16.0,drape-equipment-table cover,16 Tool table top cover sterile  absorbent layer 75x150. Polyethylene packaging. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging. 100x150cm ,16        Instrumentu galda pārklājs         sterils   absorbējošais slānis 75x150. Polietilēna iepakojums. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums.        100x150cm ,,240.0,80,,,,EUR,46365.43,,0.0,Molnlycke,
193,0036,TS 2018/5,1,17.0,drape-equipment-light handle cover,17 Sterile  polyethylene vacuum packaging for operating lamp handles. Triple Safety Pack - Transport Box  Kit Box  Polyethylene Packaging. Ø3.0cm x7.5cm,17        Operāciju lampu rokturu pārklājs         sterils  polietilēna vakuuma iepakojums. Trīskārtu drošības iepakojums- transportkaste  komplekta kaste  polietilēna iepakojums.        Ø3.0cm x7.5cm,,300.0,100,,,,EUR,46365.43,,0.0,Molnlycke,
194,0037,97578-2019,6,,infusion-contrast syringe,"High pressure syringe for manual contrast  fluid injection 50
For use with manual contrast and fluid release under high pressure
Clear syringe body (made of polycarbonate)
Capacity: 1ml  5ml  10ml  20ml
With Liuer-lock M connector
The tip of the piston is widened  without damaging the palm
Special / extended finger grips on the body
Residual volume for bubble injection protection
Different piston colors are distinguished for different materials used","Aukšto slėgio švirkštas rankiniam kontrasto  skysčių įvedimui 50
Skirtas naudoti rankiniam kontrasto ir skysčių leidimui dideliu slėgiu
Švirkšto korpusas skaidrus  kietas (pagamintas iš polikarbonato)
Talpa: 1ml  5ml  10ml  20ml
Su Liuer-lock M jungtimi
Stūmoklio galas praplatintas  netraumuojantis delno
Ant korpuso specialios/prailgintos rankenėlės pirštams
Liekamasis tūris  skirtas apsaugai nuo burbuliukų įšvirkštimo
Įvairios stūmoklio spalvos atskirti skirtingoms naudojamoms medžiagoms
 ",,50.0,50,,,,,,,,,
195,0037,97578-2019,12,,drainage-pneumotorax kit,"Pneumotorax drainage kit
Pig tail or multifunctional catheter with 10 cm hydrophilic; the distal end; Ddis 10F; Length 30cm; Trokar type needle; Size 18G; Length; 20cm; Connecting tube 30cm; One-way crane
Chest drain valve","Pneumotorakso drenavimo rinkinys
Pig tail ar daugiafunkcinio tipo kateteris su 10 cm hidrofiliniu; distaliniu galu; Ddis 10F; Ilgis 30cm; Trokar tipo adata; Dydis 18G; Ilgis; 20cm; Jungiantis vamzdelis 30cm; Vienos krypties kranelis
Krūtinės drenavimo vožtuvas",,5.0,5,,,,,,,,,
196,, ,,,,,,,, ,,,,,,,,,
197,, ,,,,,,,, ,,,,,,,,,
198,, ,,,,,,,, ,,,,,,,,,
199,, ,,,,,,,, ,,,,,,,,,
200,, ,,,,,,,, ,,,,,,,,,
201,, ,,,,,,,, ,,,,,,,,,
202,, ,,,,,,,, ,,,,,,,,,
203,, ,,,,,,,, ,,,,,,,,,
204,, ,,,,,,,, ,,,,,,,,,
205,, ,,,,,,,, ,,,,,,,,,
206,, ,,,,,,,, ,,,,,,,,,
207,, ,,,,,,,, ,,,,,,,,,
208,, ,,,,,,,, ,,,,,,,,,
209,, ,,,,,,,, ,,,,,,,,,
210,, ,,,,,,,, ,,,,,,,,,
211,, ,,,,,,,, ,,,,,,,,,
212,, ,,,,,,,, ,,,,,,,,,
213,, ,,,,,,,, ,,,,,,,,,
214,, ,,,,,,,, ,,,,,,,,,
215,, ,,,,,,,, ,,,,,,,,,
216,, ,,,,,,,, ,,,,,,,,,
217,, ,,,,,,,, ,,,,,,,,,
218,, ,,,,,,,, ,,,,,,,,,
219,, ,,,,,,,, ,,,,,,,,,
220,, ,,,,,,,, ,,,,,,,,,
221,, ,,,,,,,, ,,,,,,,,,
222,, ,,,,,,,, ,,,,,,,,,
223,, ,,,,,,,, ,,,,,,,,,
224,, ,,,,,,,, ,,,,,,,,,
225,, ,,,,,,,, ,,,,,,,,,
226,, ,,,,,,,, ,,,,,,,,,
227,, ,,,,,,,, ,,,,,,,,,
228,, ,,,,,,,, ,,,,,,,,,
229,, ,,,,,,,, ,,,,,,,,,
230,, ,,,,,,,, ,,,,,,,,,
231,, ,,,,,,,, ,,,,,,,,,
232,, ,,,,,,,, ,,,,,,,,,
233,, ,,,,,,,, ,,,,,,,,,
234,, ,,,,,,,, ,,,,,,,,,
235,, ,,,,,,,, ,,,,,,,,,
236,, ,,,,,,,, ,,,,,,,,,
237,, ,,,,,,,, ,,,,,,,,,
238,, ,,,,,,,, ,,,,,,,,,
239,, ,,,,,,,, ,,,,,,,,,
240,, ,,,,,,,, ,,,,,,,,,
241,, ,,,,,,,, ,,,,,,,,,
242,, ,,,,,,,, ,,,,,,,,,
243,, ,,,,,,,, ,,,,,,,,,
244,, ,,,,,,,, ,,,,,,,,,
245,, ,,,,,,,, ,,,,,,,,,
246,, ,,,,,,,, ,,,,,,,,,
247,, ,,,,,,,, ,,,,,,,,,
248,, ,,,,,,,, ,,,,,,,,,
249,, ,,,,,,,, ,,,,,,,,,
250,, ,,,,,,,, ,,,,,,,,,
251,, ,,,,,,,, ,,,,,,,,,
252,, ,,,,,,,, ,,,,,,,,,
253,, ,,,,,,,, ,,,,,,,,,
254,, ,,,,,,,, ,,,,,,,,,
255,, ,,,,,,,, ,,,,,,,,,
256,, ,,,,,,,, ,,,,,,,,,
257,, ,,,,,,,, ,,,,,,,,,
258,, ,,,,,,,, ,,,,,,,,,
259,, ,,,,,,,, ,,,,,,,,,
260,, ,,,,,,,, ,,,,,,,,,
261,, ,,,,,,,, ,,,,,,,,,
262,, ,,,,,,,, ,,,,,,,,,
263,, ,,,,,,,, ,,,,,,,,,
264,, ,,,,,,,, ,,,,,,,,,
265,, ,,,,,,,, ,,,,,,,,,
266,, ,,,,,,,, ,,,,,,,,,
267,, ,,,,,,,, ,,,,,,,,,
268,, ,,,,,,,, ,,,,,,,,,
269,, ,,,,,,,, ,,,,,,,,,
270,, ,,,,,,,, ,,,,,,,,,
271,, ,,,,,,,, ,,,,,,,,,
272,, ,,,,,,,, ,,,,,,,,,
273,, ,,,,,,,, ,,,,,,,,,
274,, ,,,,,,,, ,,,,,,,,,
275,, ,,,,,,,, ,,,,,,,,,
276,, ,,,,,,,, ,,,,,,,,,
277,, ,,,,,,,, ,,,,,,,,,
278,, ,,,,,,,, ,,,,,,,,,
279,, ,,,,,,,, ,,,,,,,,,
280,, ,,,,,,,, ,,,,,,,,,
281,, ,,,,,,,, ,,,,,,,,,
282,, ,,,,,,,, ,,,,,,,,,
283,, ,,,,,,,, ,,,,,,,,,
284,, ,,,,,,,, ,,,,,,,,,
285,, ,,,,,,,, ,,,,,,,,,
286,, ,,,,,,,, ,,,,,,,,,
287,, ,,,,,,,, ,,,,,,,,,
288,, ,,,,,,,, ,,,,,,,,,
289,, ,,,,,,,, ,,,,,,,,,
290,, ,,,,,,,, ,,,,,,,,,
291,, ,,,,,,,, ,,,,,,,,,
292,, ,,,,,,,, ,,,,,,,,,
293,, ,,,,,,,, ,,,,,,,,,
294,, ,,,,,,,, ,,,,,,,,,
295,, ,,,,,,,, ,,,,,,,,,
296,, ,,,,,,,, ,,,,,,,,,
297,, ,,,,,,,, ,,,,,,,,,
298,, ,,,,,,,, ,,,,,,,,,
299,, ,,,,,,,, ,,,,,,,,,
300,, ,,,,,,,, ,,,,,,,,,
301,, ,,,,,,,, ,,,,,,,,,
302,, ,,,,,,,, ,,,,,,,,,
303,, ,,,,,,,, ,,,,,,,,,
304,, ,,,,,,,, ,,,,,,,,,
305,, ,,,,,,,, ,,,,,,,,,
306,, ,,,,,,,, ,,,,,,,,,
307,, ,,,,,,,, ,,,,,,,,,
308,, ,,,,,,,, ,,,,,,,,,
309,, ,,,,,,,, ,,,,,,,,,
310,, ,,,,,,,, ,,,,,,,,,
311,, ,,,,,,,, ,,,,,,,,,
312,, ,,,,,,,, ,,,,,,,,,
313,, ,,,,,,,, ,,,,,,,,,
314,, ,,,,,,,, ,,,,,,,,,
315,, ,,,,,,,, ,,,,,,,,,
316,, ,,,,,,,, ,,,,,,,,,
317,, ,,,,,,,, ,,,,,,,,,
318,, ,,,,,,,, ,,,,,,,,,
319,, ,,,,,,,, ,,,,,,,,,
320,, ,,,,,,,, ,,,,,,,,,
321,, ,,,,,,,, ,,,,,,,,,
322,, ,,,,,,,, ,,,,,,,,,
323,, ,,,,,,,, ,,,,,,,,,
324,, ,,,,,,,, ,,,,,,,,,
325,, ,,,,,,,, ,,,,,,,,,
326,, ,,,,,,,, ,,,,,,,,,
327,, ,,,,,,,, ,,,,,,,,,
328,, ,,,,,,,, ,,,,,,,,,
329,, ,,,,,,,, ,,,,,,,,,
330,, ,,,,,,,, ,,,,,,,,,
331,, ,,,,,,,, ,,,,,,,,,
332,, ,,,,,,,, ,,,,,,,,,
333,, ,,,,,,,, ,,,,,,,,,
334,, ,,,,,,,, ,,,,,,,,,
335,, ,,,,,,,, ,,,,,,,,,
336,, ,,,,,,,, ,,,,,,,,,
337,, ,,,,,,,, ,,,,,,,,,
338,, ,,,,,,,, ,,,,,,,,,
339,, ,,,,,,,, ,,,,,,,,,
340,, ,,,,,,,, ,,,,,,,,,
341,, ,,,,,,,, ,,,,,,,,,
342,, ,,,,,,,, ,,,,,,,,,
343,, ,,,,,,,, ,,,,,,,,,
344,, ,,,,,,,, ,,,,,,,,,
345,, ,,,,,,,, ,,,,,,,,,
346,, ,,,,,,,, ,,,,,,,,,
347,, ,,,,,,,, ,,,,,,,,,
348,, ,,,,,,,, ,,,,,,,,,
349,, ,,,,,,,, ,,,,,,,,,
350,, ,,,,,,,, ,,,,,,,,,
351,, ,,,,,,,, ,,,,,,,,,
352,, ,,,,,,,, ,,,,,,,,,
353,, ,,,,,,,, ,,,,,,,,,
354,, ,,,,,,,, ,,,,,,,,,
355,, ,,,,,,,, ,,,,,,,,,
356,, ,,,,,,,, ,,,,,,,,,
357,, ,,,,,,,, ,,,,,,,,,
358,, ,,,,,,,, ,,,,,,,,,
359,, ,,,,,,,, ,,,,,,,,,
360,, ,,,,,,,, ,,,,,,,,,
361,, ,,,,,,,, ,,,,,,,,,
362,, ,,,,,,,, ,,,,,,,,,
363,, ,,,,,,,, ,,,,,,,,,
364,, ,,,,,,,, ,,,,,,,,,
365,, ,,,,,,,, ,,,,,,,,,
366,, ,,,,,,,, ,,,,,,,,,
367,, ,,,,,,,, ,,,,,,,,,
368,, ,,,,,,,, ,,,,,,,,,
369,, ,,,,,,,, ,,,,,,,,,
370,, ,,,,,,,, ,,,,,,,,,
371,, ,,,,,,,, ,,,,,,,,,
372,, ,,,,,,,, ,,,,,,,,,
373,, ,,,,,,,, ,,,,,,,,,
374,, ,,,,,,,, ,,,,,,,,,
375,, ,,,,,,,, ,,,,,,,,,
376,, ,,,,,,,, ,,,,,,,,,
377,, ,,,,,,,, ,,,,,,,,,
378,, ,,,,,,,, ,,,,,,,,,
379,, ,,,,,,,, ,,,,,,,,,
380,, ,,,,,,,, ,,,,,,,,,
381,, ,,,,,,,, ,,,,,,,,,
382,, ,,,,,,,, ,,,,,,,,,
383,, ,,,,,,,, ,,,,,,,,,
384,, ,,,,,,,, ,,,,,,,,,
385,, ,,,,,,,, ,,,,,,,,,
386,, ,,,,,,,, ,,,,,,,,,
387,, ,,,,,,,, ,,,,,,,,,
388,, ,,,,,,,, ,,,,,,,,,
389,, ,,,,,,,, ,,,,,,,,,
390,, ,,,,,,,, ,,,,,,,,,
391,, ,,,,,,,, ,,,,,,,,,
392,, ,,,,,,,, ,,,,,,,,,
393,, ,,,,,,,, ,,,,,,,,,
394,, ,,,,,,,, ,,,,,,,,,
395,, ,,,,,,,, ,,,,,,,,,
396,, ,,,,,,,, ,,,,,,,,,
397,, ,,,,,,,, ,,,,,,,,,
398,, ,,,,,,,, ,,,,,,,,,
